menu_id,franchise_id,product_count,amount,sales_date
13,64,3,16500,2023-01-03
18,69,1,4700,2023-01-03
1,68,5,15000,2023-01-03
16,66,4,22000,2023-01-03
6,67,3,15000,2023-01-03
9,68,1,4000,2023-01-03
13,68,5,27500,2023-01-03
13,63,4,22000,2023-01-03
6,71,3,15000,2023-01-03
5,70,3,16500,2023-01-03
1,65,1,3000,2023-01-03
20,63,2,9000,2023-01-03
5,64,5,27500,2023-01-03
9,65,2,8000,2023-01-03
6,64,4,20000,2023-01-03
12,70,3,15600,2023-01-03
2,70,5,20000,2023-01-03
2,67,3,12000,2023-01-03
12,71,5,26000,2023-01-03
1,66,3,9000,2023-01-03
20,63,1,4500,2023-01-03
19,63,2,9600,2023-01-03
11,70,1,4800,2023-01-03
5,64,1,5500,2023-01-03
20,63,2,9000,2023-01-03
3,69,4,18000,2023-01-03
15,68,1,5500,2023-01-03
20,62,3,13500,2023-01-03
4,71,1,5000,2023-01-03
15,67,5,27500,2023-01-03
3,70,5,22500,2023-01-03
14,65,4,20000,2023-01-03
12,62,1,5200,2023-01-03
3,63,3,13500,2023-01-03
1,67,3,9000,2023-01-03
2,69,4,16000,2023-01-03
8,64,3,9000,2023-01-03
14,65,1,5000,2023-01-03
8,69,2,6000,2023-01-03
6,68,1,5000,2023-01-03
19,64,3,14400,2023-01-03
10,64,1,4500,2023-01-03
20,68,1,4500,2023-01-03
19,65,5,24000,2023-01-03
4,69,1,5000,2023-01-03
9,62,4,16000,2023-01-03
14,66,3,15000,2023-01-03
9,70,4,16000,2023-01-03
4,69,2,10000,2023-01-03
9,67,1,4000,2023-01-03
16,62,4,22000,2023-01-03
3,63,5,22500,2023-01-03
5,65,5,27500,2023-01-03
3,62,5,22500,2023-01-03
9,70,4,16000,2023-01-03
3,62,2,9000,2023-01-03
1,69,5,15000,2023-01-03
15,69,4,22000,2023-01-03
12,70,3,15600,2023-01-03
20,67,5,22500,2023-01-03
19,67,4,19200,2023-01-03
19,65,4,19200,2023-01-03
4,67,4,20000,2023-01-03
13,64,4,22000,2023-01-03
2,69,2,8000,2023-01-03
9,62,1,4000,2023-01-03
18,62,5,23500,2023-01-03
12,67,2,10400,2023-01-03
8,64,4,12000,2023-01-03
10,62,1,4500,2023-01-03
13,62,3,16500,2023-01-03
8,64,5,15000,2023-01-03
20,69,1,4500,2023-01-03
13,67,1,5500,2023-01-03
14,62,3,15000,2023-01-03
20,62,2,9000,2023-01-03
7,66,5,22500,2023-01-03
17,71,3,17400,2023-01-03
9,70,5,20000,2023-01-03
17,70,1,5800,2023-01-03
19,68,1,4800,2023-01-03
7,64,3,13500,2023-01-03
13,62,4,22000,2023-01-03
19,69,5,24000,2023-01-03
13,62,5,27500,2023-01-03
7,71,5,22500,2023-01-03
8,70,3,9000,2023-01-03
14,68,5,25000,2023-01-03
15,68,1,5500,2023-01-03
15,65,2,11000,2023-01-03
18,63,4,18800,2023-01-03
1,65,2,6000,2023-01-03
5,64,4,22000,2023-01-03
8,65,1,3000,2023-01-03
1,71,3,9000,2023-01-03
15,70,2,11000,2023-01-03
9,71,2,8000,2023-01-03
19,71,2,9600,2023-01-03
19,67,1,4800,2023-01-03
7,64,4,18000,2023-01-03
6,66,2,10000,2023-01-03
6,64,2,10000,2023-01-03
17,70,4,23200,2023-01-03
3,62,5,22500,2023-01-03
15,71,5,27500,2023-01-03
17,70,1,5800,2023-01-03
6,66,3,15000,2023-01-03
18,65,3,14100,2023-01-03
13,68,1,5500,2023-01-03
6,71,4,20000,2023-01-03
12,63,3,15600,2023-01-03
3,70,3,13500,2023-01-03
16,71,3,16500,2023-01-03
4,62,2,10000,2023-01-03
5,68,4,22000,2023-01-03
5,69,1,5500,2023-01-03
1,65,3,9000,2023-01-03
10,63,4,18000,2023-01-03
3,62,1,4500,2023-01-03
6,66,2,10000,2023-01-03
16,65,4,22000,2023-01-03
6,62,4,20000,2023-01-03
17,63,5,29000,2023-01-03
3,65,2,9000,2023-01-03
14,67,3,15000,2023-01-03
10,64,2,9000,2023-01-03
6,66,2,10000,2023-01-03
5,71,5,27500,2023-01-03
5,71,4,22000,2023-01-03
5,64,4,22000,2023-01-03
18,70,1,4700,2023-01-03
13,65,1,5500,2023-01-03
13,67,4,22000,2023-01-03
5,66,1,5500,2023-01-03
17,63,5,29000,2023-01-03
19,64,2,9600,2023-01-03
2,64,2,8000,2023-01-03
17,66,4,23200,2023-01-03
12,68,4,20800,2023-01-03
19,62,4,19200,2023-01-03
3,63,3,13500,2023-01-03
4,64,5,25000,2023-01-03
17,64,4,23200,2023-01-03
18,69,1,4700,2023-01-03
19,66,5,24000,2023-01-03
8,66,1,3000,2023-01-03
5,65,3,16500,2023-01-03
2,67,5,20000,2023-01-03
15,67,5,27500,2023-01-03
11,68,4,19200,2023-01-03
5,62,4,22000,2023-01-03
9,71,4,16000,2023-01-03
6,62,3,15000,2023-01-03
19,71,4,19200,2023-01-03
12,65,2,10400,2023-01-03
4,67,3,15000,2023-01-03
1,69,3,9000,2023-01-03
11,70,3,14400,2023-01-03
18,62,3,14100,2023-01-03
14,63,4,20000,2023-01-03
19,65,5,24000,2023-01-03
3,70,4,18000,2023-01-03
13,62,1,5500,2023-01-03
17,62,3,17400,2023-01-03
6,64,3,15000,2023-01-03
5,68,2,11000,2023-01-03
11,64,2,9600,2023-01-03
10,66,4,18000,2023-01-03
2,70,3,12000,2023-01-03
15,64,3,16500,2023-01-03
18,69,2,9400,2023-01-03
17,69,3,17400,2023-01-03
1,65,1,3000,2023-01-03
5,62,5,27500,2023-01-03
13,69,5,27500,2023-01-03
9,62,4,16000,2023-01-03
3,63,1,4500,2023-01-03
2,65,3,12000,2023-01-03
3,69,3,13500,2023-01-03
14,63,5,25000,2023-01-03
19,67,2,9600,2023-01-03
8,62,2,6000,2023-01-03
10,67,4,18000,2023-01-03
2,63,2,8000,2023-01-03
13,69,4,22000,2023-01-03
2,68,3,12000,2023-01-03
8,68,3,9000,2023-01-03
7,66,1,4500,2023-01-03
17,70,5,29000,2023-01-03
13,66,3,16500,2023-01-03
19,70,1,4800,2023-01-03
17,68,2,11600,2023-01-03
10,65,4,18000,2023-01-03
20,63,2,9000,2023-01-03
14,65,5,25000,2023-01-03
15,67,4,22000,2023-01-03
13,68,2,11000,2023-01-03
12,68,2,10400,2023-01-03
18,69,2,9400,2023-01-03
11,70,4,19200,2023-01-03
17,70,1,5800,2023-01-03
18,67,1,4700,2023-01-03
18,69,1,4700,2023-01-03
6,66,4,20000,2023-01-03
11,70,1,4800,2023-01-03
11,64,1,4800,2023-01-03
2,65,4,16000,2023-01-03
18,64,5,23500,2023-01-03
19,62,4,19200,2023-01-03
19,66,1,4800,2023-01-03
1,70,2,6000,2023-01-03
15,68,5,27500,2023-01-03
11,66,1,4800,2023-01-03
12,62,4,20800,2023-01-03
15,70,1,5500,2023-01-03
20,64,3,13500,2023-01-03
12,66,2,10400,2023-01-03
17,66,4,23200,2023-01-03
9,64,2,8000,2023-01-03
14,64,4,20000,2023-01-03
9,68,1,4000,2023-01-03
13,63,5,27500,2023-01-03
13,65,2,11000,2023-01-03
16,70,1,5500,2023-01-03
6,67,1,5000,2023-01-03
4,68,5,25000,2023-01-03
13,63,1,5500,2023-01-03
8,68,4,12000,2023-01-03
18,64,4,18800,2023-01-03
6,66,4,20000,2023-01-03
8,67,1,3000,2023-01-03
4,66,4,20000,2023-01-03
11,64,5,24000,2023-01-03
17,67,2,11600,2023-01-03
12,66,2,10400,2023-01-03
14,66,2,10000,2023-01-03
17,65,2,11600,2023-01-03
3,70,3,13500,2023-01-03
20,69,5,22500,2023-01-04
11,70,4,19200,2023-01-04
6,62,4,20000,2023-01-04
16,62,4,22000,2023-01-04
12,67,5,26000,2023-01-04
10,70,2,9000,2023-01-04
5,67,5,27500,2023-01-04
1,68,2,6000,2023-01-04
7,65,1,4500,2023-01-04
12,66,4,20800,2023-01-04
13,68,4,22000,2023-01-04
15,64,1,5500,2023-01-04
11,69,1,4800,2023-01-04
8,67,3,9000,2023-01-04
4,69,3,15000,2023-01-04
9,63,2,8000,2023-01-04
13,68,4,22000,2023-01-04
4,71,1,5000,2023-01-04
5,69,4,22000,2023-01-04
18,67,1,4700,2023-01-04
17,71,4,23200,2023-01-04
7,71,1,4500,2023-01-04
10,64,3,13500,2023-01-04
13,66,4,22000,2023-01-04
15,62,1,5500,2023-01-04
15,65,4,22000,2023-01-04
15,70,2,11000,2023-01-04
17,63,5,29000,2023-01-04
20,65,1,4500,2023-01-04
11,69,1,4800,2023-01-04
18,67,3,14100,2023-01-04
2,71,5,20000,2023-01-04
14,66,2,10000,2023-01-04
14,71,5,25000,2023-01-04
3,67,5,22500,2023-01-04
8,62,1,3000,2023-01-04
16,63,3,16500,2023-01-04
12,67,1,5200,2023-01-04
16,65,3,16500,2023-01-04
16,69,3,16500,2023-01-04
12,66,1,5200,2023-01-04
18,64,2,9400,2023-01-04
6,65,4,20000,2023-01-04
19,63,1,4800,2023-01-04
11,66,2,9600,2023-01-04
2,68,5,20000,2023-01-04
10,69,4,18000,2023-01-04
15,62,3,16500,2023-01-04
7,62,3,13500,2023-01-04
20,69,2,9000,2023-01-04
12,70,5,26000,2023-01-04
10,65,5,22500,2023-01-04
10,66,2,9000,2023-01-04
8,63,3,9000,2023-01-04
5,70,5,27500,2023-01-04
3,71,4,18000,2023-01-04
9,67,3,12000,2023-01-04
2,64,1,4000,2023-01-04
7,62,3,13500,2023-01-04
20,65,5,22500,2023-01-04
3,64,1,4500,2023-01-04
7,71,1,4500,2023-01-04
18,65,5,23500,2023-01-04
20,66,3,13500,2023-01-04
18,65,1,4700,2023-01-04
18,62,2,9400,2023-01-04
13,65,4,22000,2023-01-04
10,70,1,4500,2023-01-04
5,71,1,5500,2023-01-04
17,67,2,11600,2023-01-04
13,70,5,27500,2023-01-04
4,66,3,15000,2023-01-04
19,66,3,14400,2023-01-04
12,71,3,15600,2023-01-04
19,68,2,9600,2023-01-04
8,66,5,15000,2023-01-04
14,65,2,10000,2023-01-04
20,63,4,18000,2023-01-04
13,69,1,5500,2023-01-04
16,64,4,22000,2023-01-04
14,70,3,15000,2023-01-04
4,71,3,15000,2023-01-04
5,62,3,16500,2023-01-04
15,69,3,16500,2023-01-04
8,65,2,6000,2023-01-04
10,65,3,13500,2023-01-04
2,70,1,4000,2023-01-04
20,68,5,22500,2023-01-04
5,66,1,5500,2023-01-04
6,66,1,5000,2023-01-04
10,69,5,22500,2023-01-04
20,64,3,13500,2023-01-04
15,65,4,22000,2023-01-04
12,67,3,15600,2023-01-04
4,70,5,25000,2023-01-04
13,68,2,11000,2023-01-04
18,66,1,4700,2023-01-04
16,64,1,5500,2023-01-04
16,67,4,22000,2023-01-04
7,69,5,22500,2023-01-04
8,62,3,9000,2023-01-04
10,71,3,13500,2023-01-04
2,70,1,4000,2023-01-04
11,71,1,4800,2023-01-04
17,65,4,23200,2023-01-04
15,70,3,16500,2023-01-04
5,67,1,5500,2023-01-04
1,70,3,9000,2023-01-04
4,62,1,5000,2023-01-04
2,69,3,12000,2023-01-04
6,62,2,10000,2023-01-04
7,70,1,4500,2023-01-04
2,70,5,20000,2023-01-04
9,67,4,16000,2023-01-04
20,66,3,13500,2023-01-04
17,62,4,23200,2023-01-04
16,68,1,5500,2023-01-04
17,64,2,11600,2023-01-04
15,65,4,22000,2023-01-04
18,62,3,14100,2023-01-04
11,65,3,14400,2023-01-04
8,71,1,3000,2023-01-04
14,63,5,25000,2023-01-04
4,69,3,15000,2023-01-04
19,67,1,4800,2023-01-04
1,62,3,9000,2023-01-04
1,66,3,9000,2023-01-04
16,67,5,27500,2023-01-04
16,64,3,16500,2023-01-04
12,71,1,5200,2023-01-04
20,65,4,18000,2023-01-04
2,69,3,12000,2023-01-04
5,69,3,16500,2023-01-04
18,68,3,14100,2023-01-04
19,63,4,19200,2023-01-04
16,69,4,22000,2023-01-04
1,62,4,12000,2023-01-04
11,66,3,14400,2023-01-04
12,62,1,5200,2023-01-04
5,70,4,22000,2023-01-04
14,66,3,15000,2023-01-04
1,63,1,3000,2023-01-04
19,67,5,24000,2023-01-04
2,68,4,16000,2023-01-04
1,65,3,9000,2023-01-04
20,69,2,9000,2023-01-04
10,70,1,4500,2023-01-04
8,71,5,15000,2023-01-04
10,62,2,9000,2023-01-04
6,71,5,25000,2023-01-04
9,66,2,8000,2023-01-04
20,70,1,4500,2023-01-04
17,68,3,17400,2023-01-04
3,71,2,9000,2023-01-04
3,63,4,18000,2023-01-04
10,67,2,9000,2023-01-04
11,68,3,14400,2023-01-04
15,67,4,22000,2023-01-04
9,67,4,16000,2023-01-04
12,64,4,20800,2023-01-04
3,63,5,22500,2023-01-04
2,67,3,12000,2023-01-04
6,71,1,5000,2023-01-04
1,67,1,3000,2023-01-04
4,63,5,25000,2023-01-04
4,62,3,15000,2023-01-04
10,66,3,13500,2023-01-04
19,66,3,14400,2023-01-04
4,63,1,5000,2023-01-04
13,62,1,5500,2023-01-04
13,65,1,5500,2023-01-04
9,65,3,12000,2023-01-04
1,71,4,12000,2023-01-04
9,71,1,4000,2023-01-04
10,63,3,13500,2023-01-04
18,64,4,18800,2023-01-04
15,65,5,27500,2023-01-04
9,71,3,12000,2023-01-04
17,70,1,5800,2023-01-04
10,63,4,18000,2023-01-04
13,69,1,5500,2023-01-04
15,65,1,5500,2023-01-04
14,66,3,15000,2023-01-04
16,63,3,16500,2023-01-04
18,64,2,9400,2023-01-04
1,63,2,6000,2023-01-04
18,67,3,14100,2023-01-04
4,69,3,15000,2023-01-04
10,67,1,4500,2023-01-04
14,69,3,15000,2023-01-04
14,71,1,5000,2023-01-04
9,67,3,12000,2023-01-04
7,62,4,18000,2023-01-04
1,67,5,15000,2023-01-04
9,63,3,12000,2023-01-04
2,71,3,12000,2023-01-04
6,71,4,20000,2023-01-04
18,66,4,18800,2023-01-04
18,63,3,14100,2023-01-04
13,65,5,27500,2023-01-04
11,67,4,19200,2023-01-04
15,62,3,16500,2023-01-04
14,67,2,10000,2023-01-04
1,67,5,15000,2023-01-04
16,66,1,5500,2023-01-04
10,66,2,9000,2023-01-04
7,64,5,22500,2023-01-04
15,65,3,16500,2023-01-04
3,65,5,22500,2023-01-04
1,65,4,12000,2023-01-04
10,68,1,4500,2023-01-04
20,69,1,4500,2023-01-04
13,68,5,27500,2023-01-04
4,71,1,5000,2023-01-04
10,71,1,4500,2023-01-04
17,66,5,29000,2023-01-04
9,67,3,12000,2023-01-04
13,64,1,5500,2023-01-04
5,71,1,5500,2023-01-04
12,68,3,15600,2023-01-04
9,66,5,20000,2023-01-04
14,65,5,25000,2023-01-04
17,68,5,29000,2023-01-04
2,66,4,16000,2023-01-04
18,67,1,4700,2023-01-04
17,71,3,17400,2023-01-04
14,71,2,10000,2023-01-04
15,64,4,22000,2023-01-04
2,70,2,8000,2023-01-04
11,68,3,14400,2023-01-04
15,69,3,16500,2023-01-04
9,62,1,4000,2023-01-04
19,64,2,9600,2023-01-04
8,71,1,3000,2023-01-04
18,63,3,14100,2023-01-04
13,67,1,5500,2023-01-04
2,62,5,20000,2023-01-04
7,69,2,9000,2023-01-04
17,68,5,29000,2023-01-04
5,71,1,5500,2023-01-04
3,68,2,9000,2023-01-04
17,68,5,29000,2023-01-04
1,62,1,3000,2023-01-04
11,70,3,14400,2023-01-04
3,66,3,13500,2023-01-04
16,70,4,22000,2023-01-04
9,69,1,4000,2023-01-04
16,70,3,16500,2023-01-04
12,64,1,5200,2023-01-04
7,64,3,13500,2023-01-04
2,70,5,20000,2023-01-04
15,64,3,16500,2023-01-04
14,70,2,10000,2023-01-04
19,63,4,19200,2023-01-04
15,70,4,22000,2023-01-04
15,65,1,5500,2023-01-04
17,63,2,11600,2023-01-04
13,67,4,22000,2023-01-04
10,64,3,13500,2023-01-04
3,67,3,13500,2023-01-04
4,65,3,15000,2023-01-04
11,63,1,4800,2023-01-04
9,63,5,20000,2023-01-04
15,70,4,22000,2023-01-04
8,70,2,6000,2023-01-04
5,68,2,11000,2023-01-04
20,62,3,13500,2023-01-04
5,64,4,22000,2023-01-04
7,70,4,18000,2023-01-04
6,71,1,5000,2023-01-04
16,68,3,16500,2023-01-04
4,71,5,25000,2023-01-04
10,71,5,22500,2023-01-04
13,67,3,16500,2023-01-04
8,63,4,12000,2023-01-04
10,62,2,9000,2023-01-04
2,63,4,16000,2023-01-04
19,71,2,9600,2023-01-04
17,67,1,5800,2023-01-04
15,64,3,16500,2023-01-04
1,66,2,6000,2023-01-04
14,65,2,10000,2023-01-04
7,66,4,18000,2023-01-04
6,69,4,20000,2023-01-04
5,65,4,22000,2023-01-04
1,69,1,3000,2023-01-04
5,67,5,27500,2023-01-04
3,66,4,18000,2023-01-04
14,63,1,5000,2023-01-04
14,69,5,25000,2023-01-04
7,69,5,22500,2023-01-04
6,63,2,10000,2023-01-04
8,62,5,15000,2023-01-04
6,65,4,20000,2023-01-04
11,71,3,14400,2023-01-04
13,64,5,27500,2023-01-04
13,62,3,16500,2023-01-04
20,66,3,13500,2023-01-04
11,66,3,14400,2023-01-04
6,69,2,10000,2023-01-04
17,65,3,17400,2023-01-04
3,64,5,22500,2023-01-04
10,64,1,4500,2023-01-04
4,64,3,15000,2023-01-04
2,71,5,20000,2023-01-04
11,70,4,19200,2023-01-04
16,64,3,16500,2023-01-04
14,63,4,20000,2023-01-04
5,66,3,16500,2023-01-04
12,63,4,20800,2023-01-04
17,71,4,23200,2023-01-04
6,70,3,15000,2023-01-04
11,63,3,14400,2023-01-04
18,69,3,14100,2023-01-04
12,66,1,5200,2023-01-04
9,67,2,8000,2023-01-04
19,62,4,19200,2023-01-04
1,69,4,12000,2023-01-04
18,62,5,23500,2023-01-04
14,63,4,20000,2023-01-04
18,62,3,14100,2023-01-04
11,69,4,19200,2023-01-04
6,64,4,20000,2023-01-04
13,63,5,27500,2023-01-04
17,67,2,11600,2023-01-04
4,67,2,10000,2023-01-04
11,69,4,19200,2023-01-04
8,67,4,12000,2023-01-04
8,69,2,6000,2023-01-04
17,65,4,23200,2023-01-04
16,68,5,27500,2023-01-04
15,69,3,16500,2023-01-04
9,64,3,12000,2023-01-04
20,66,2,9000,2023-01-04
17,68,1,5800,2023-01-04
8,66,4,12000,2023-01-04
7,66,4,18000,2023-01-04
17,62,2,11600,2023-01-04
19,63,2,9600,2023-01-04
7,71,2,9000,2023-01-04
20,63,2,9000,2023-01-04
20,66,4,18000,2023-01-04
3,66,1,4500,2023-01-04
8,69,4,12000,2023-01-04
8,69,5,15000,2023-01-04
10,68,4,18000,2023-01-04
17,65,5,29000,2023-01-04
13,65,5,27500,2023-01-04
4,63,2,10000,2023-01-04
11,66,2,9600,2023-01-04
8,69,3,9000,2023-01-04
12,68,1,5200,2023-01-04
1,68,2,6000,2023-01-04
10,66,2,9000,2023-01-04
9,67,5,20000,2023-01-04
16,63,3,16500,2023-01-04
12,69,1,5200,2023-01-04
15,71,5,27500,2023-01-04
17,70,4,23200,2023-01-04
18,70,4,18800,2023-01-04
12,67,3,15600,2023-01-04
7,70,3,13500,2023-01-04
16,63,4,22000,2023-01-04
8,62,1,3000,2023-01-04
5,67,3,16500,2023-01-04
13,70,4,22000,2023-01-04
14,67,4,20000,2023-01-04
7,69,1,4500,2023-01-04
13,67,4,22000,2023-01-04
3,64,5,22500,2023-01-04
2,67,5,20000,2023-01-04
6,69,1,5000,2023-01-04
6,64,2,10000,2023-01-04
3,62,3,13500,2023-01-04
5,65,1,5500,2023-01-04
9,66,2,8000,2023-01-04
20,68,4,18000,2023-01-04
13,71,2,11000,2023-01-04
17,65,4,23200,2023-01-04
13,62,4,22000,2023-01-04
1,62,5,15000,2023-01-04
17,69,2,11600,2023-01-04
8,63,3,9000,2023-01-04
13,68,3,16500,2023-01-04
15,68,5,27500,2023-01-04
17,70,5,29000,2023-01-04
16,68,2,11000,2023-01-04
18,62,5,23500,2023-01-04
18,63,5,23500,2023-01-04
11,66,5,24000,2023-01-04
16,68,1,5500,2023-01-04
8,64,4,12000,2023-01-04
15,70,4,22000,2023-01-04
10,66,4,18000,2023-01-04
1,70,4,12000,2023-01-04
9,67,1,4000,2023-01-04
12,64,3,15600,2023-01-04
2,70,4,16000,2023-01-04
1,70,1,3000,2023-01-04
8,69,3,9000,2023-01-04
12,62,3,15600,2023-01-04
8,71,3,9000,2023-01-04
11,68,3,14400,2023-01-04
17,62,2,11600,2023-01-04
8,68,2,6000,2023-01-04
19,67,1,4800,2023-01-05
17,64,3,17400,2023-01-05
11,69,1,4800,2023-01-05
19,63,3,14400,2023-01-05
7,62,3,13500,2023-01-05
6,63,5,25000,2023-01-05
19,65,4,19200,2023-01-05
17,65,2,11600,2023-01-05
13,65,2,11000,2023-01-05
17,70,4,23200,2023-01-05
14,64,2,10000,2023-01-05
3,69,3,13500,2023-01-05
1,71,2,6000,2023-01-05
16,69,1,5500,2023-01-05
12,69,2,10400,2023-01-05
4,67,4,20000,2023-01-05
9,69,4,16000,2023-01-05
14,70,2,10000,2023-01-05
3,71,2,9000,2023-01-05
9,71,4,16000,2023-01-05
8,71,3,9000,2023-01-05
3,69,5,22500,2023-01-05
3,71,3,13500,2023-01-05
16,62,3,16500,2023-01-05
12,70,5,26000,2023-01-05
12,71,2,10400,2023-01-05
18,65,4,18800,2023-01-05
4,68,1,5000,2023-01-05
2,64,2,8000,2023-01-05
20,62,4,18000,2023-01-05
1,65,5,15000,2023-01-05
15,71,2,11000,2023-01-05
14,65,1,5000,2023-01-05
5,67,1,5500,2023-01-05
11,68,4,19200,2023-01-05
18,66,4,18800,2023-01-05
3,67,3,13500,2023-01-05
8,63,2,6000,2023-01-05
20,62,3,13500,2023-01-05
5,71,5,27500,2023-01-05
5,69,3,16500,2023-01-05
13,67,5,27500,2023-01-05
5,70,3,16500,2023-01-05
16,63,1,5500,2023-01-05
8,64,3,9000,2023-01-05
12,68,2,10400,2023-01-05
13,69,5,27500,2023-01-05
9,68,2,8000,2023-01-05
15,63,4,22000,2023-01-05
12,62,5,26000,2023-01-05
15,62,1,5500,2023-01-05
10,67,2,9000,2023-01-05
15,62,3,16500,2023-01-05
13,69,1,5500,2023-01-05
17,67,2,11600,2023-01-05
13,62,1,5500,2023-01-05
16,67,3,16500,2023-01-05
14,69,5,25000,2023-01-05
15,67,5,27500,2023-01-05
13,62,5,27500,2023-01-05
3,67,5,22500,2023-01-05
17,68,1,5800,2023-01-05
2,71,5,20000,2023-01-05
20,67,3,13500,2023-01-05
18,63,4,18800,2023-01-05
17,70,5,29000,2023-01-05
7,68,3,13500,2023-01-05
11,64,1,4800,2023-01-05
3,64,4,18000,2023-01-05
4,64,2,10000,2023-01-05
16,69,5,27500,2023-01-05
17,68,3,17400,2023-01-05
18,62,3,14100,2023-01-05
4,67,2,10000,2023-01-05
14,66,4,20000,2023-01-05
8,65,5,15000,2023-01-05
13,63,3,16500,2023-01-05
8,69,3,9000,2023-01-05
9,68,5,20000,2023-01-05
2,69,4,16000,2023-01-05
19,68,2,9600,2023-01-05
16,64,2,11000,2023-01-05
6,63,2,10000,2023-01-05
5,66,5,27500,2023-01-05
7,63,3,13500,2023-01-05
13,68,5,27500,2023-01-05
6,69,2,10000,2023-01-05
14,65,5,25000,2023-01-05
6,71,2,10000,2023-01-05
15,69,2,11000,2023-01-05
9,66,2,8000,2023-01-05
20,67,3,13500,2023-01-05
3,71,3,13500,2023-01-05
11,62,4,19200,2023-01-05
4,62,1,5000,2023-01-05
19,66,3,14400,2023-01-05
1,65,3,9000,2023-01-05
13,71,3,16500,2023-01-05
9,68,1,4000,2023-01-05
18,62,3,14100,2023-01-05
9,70,2,8000,2023-01-05
19,66,4,19200,2023-01-05
2,69,1,4000,2023-01-05
10,71,1,4500,2023-01-05
14,71,1,5000,2023-01-05
14,64,4,20000,2023-01-05
16,63,2,11000,2023-01-05
3,66,5,22500,2023-01-05
13,68,1,5500,2023-01-05
2,70,2,8000,2023-01-05
18,67,3,14100,2023-01-05
11,62,3,14400,2023-01-05
18,64,5,23500,2023-01-05
16,67,1,5500,2023-01-05
12,71,4,20800,2023-01-05
13,65,2,11000,2023-01-05
15,69,4,22000,2023-01-05
12,62,5,26000,2023-01-05
17,69,4,23200,2023-01-05
8,66,2,6000,2023-01-05
16,65,4,22000,2023-01-05
15,66,2,11000,2023-01-05
7,65,4,18000,2023-01-05
5,64,4,22000,2023-01-05
15,65,3,16500,2023-01-05
13,71,5,27500,2023-01-05
5,68,4,22000,2023-01-05
20,70,4,18000,2023-01-05
2,67,2,8000,2023-01-05
5,67,4,22000,2023-01-05
13,64,2,11000,2023-01-05
13,67,5,27500,2023-01-05
4,67,4,20000,2023-01-05
20,65,1,4500,2023-01-05
7,64,3,13500,2023-01-05
6,67,4,20000,2023-01-05
15,70,4,22000,2023-01-05
9,65,2,8000,2023-01-05
18,66,4,18800,2023-01-05
11,66,2,9600,2023-01-05
4,63,5,25000,2023-01-05
10,70,2,9000,2023-01-05
7,65,3,13500,2023-01-05
10,64,1,4500,2023-01-05
19,66,2,9600,2023-01-05
20,71,2,9000,2023-01-05
2,69,1,4000,2023-01-05
16,68,5,27500,2023-01-05
11,69,1,4800,2023-01-05
11,68,5,24000,2023-01-05
4,68,2,10000,2023-01-05
15,63,4,22000,2023-01-05
17,62,3,17400,2023-01-05
1,66,2,6000,2023-01-05
7,63,2,9000,2023-01-05
4,64,2,10000,2023-01-05
11,69,2,9600,2023-01-05
11,64,4,19200,2023-01-05
3,71,3,13500,2023-01-05
17,67,2,11600,2023-01-05
17,63,4,23200,2023-01-05
20,67,4,18000,2023-01-05
10,71,1,4500,2023-01-05
13,69,1,5500,2023-01-05
10,66,5,22500,2023-01-05
20,63,3,13500,2023-01-05
9,63,2,8000,2023-01-05
2,69,1,4000,2023-01-05
12,71,1,5200,2023-01-05
10,70,2,9000,2023-01-05
16,65,4,22000,2023-01-05
2,62,3,12000,2023-01-05
4,69,3,15000,2023-01-05
2,70,2,8000,2023-01-05
15,66,4,22000,2023-01-05
20,68,5,22500,2023-01-05
10,66,2,9000,2023-01-05
14,63,2,10000,2023-01-05
12,67,4,20800,2023-01-05
13,65,5,27500,2023-01-05
4,69,1,5000,2023-01-05
1,65,4,12000,2023-01-05
18,67,3,14100,2023-01-05
13,66,4,22000,2023-01-05
8,64,4,12000,2023-01-05
16,62,5,27500,2023-01-05
14,68,4,20000,2023-01-05
17,70,4,23200,2023-01-05
2,66,5,20000,2023-01-05
20,68,3,13500,2023-01-05
14,62,5,25000,2023-01-05
3,62,4,18000,2023-01-05
19,67,5,24000,2023-01-05
20,64,5,22500,2023-01-05
9,67,1,4000,2023-01-05
2,66,4,16000,2023-01-05
8,68,1,3000,2023-01-05
20,68,3,13500,2023-01-05
7,67,3,13500,2023-01-05
16,64,4,22000,2023-01-05
14,64,1,5000,2023-01-05
15,62,1,5500,2023-01-05
2,65,5,20000,2023-01-05
16,64,1,5500,2023-01-05
3,64,5,22500,2023-01-05
12,65,5,26000,2023-01-05
20,70,4,18000,2023-01-05
19,67,3,14400,2023-01-05
6,70,4,20000,2023-01-05
20,66,5,22500,2023-01-05
11,64,4,19200,2023-01-05
8,71,2,6000,2023-01-05
16,64,2,11000,2023-01-05
11,70,4,19200,2023-01-05
19,68,3,14400,2023-01-05
12,68,3,15600,2023-01-05
10,67,2,9000,2023-01-05
11,64,4,19200,2023-01-05
6,62,2,10000,2023-01-05
1,64,3,9000,2023-01-05
20,67,3,13500,2023-01-05
7,65,1,4500,2023-01-05
12,71,4,20800,2023-01-05
11,64,5,24000,2023-01-05
5,66,1,5500,2023-01-05
13,70,5,27500,2023-01-05
20,67,4,18000,2023-01-05
11,62,2,9600,2023-01-05
11,67,1,4800,2023-01-05
13,68,2,11000,2023-01-05
